"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
8.402487795E0,2.431572914E0,-3.969933033E0,6.484926224E0,7.982930743E0
8.404951410E0,2.238430500E0,-4.014272690E0,6.431062698E0,7.904652033E0
8.407412641E0,2.015171051E0,-4.024675846E0,6.342107773E0,7.776969913E0
8.409876256E0,1.744621158E0,-4.061372280E0,6.232170105E0,7.640575371E0
8.412337467E0,1.498508215E0,-4.040558338E0,6.155932426E0,7.514462229E0
8.415093462E0,1.245475292E0,-4.128622055E0,6.108769417E0,7.477552579E0
8.417849219E0,1.034425259E0,-4.243671894E0,6.105769157E0,7.507276721E0
8.420604976E0,8.475253582E-1,-4.413621902E0,6.259819984E0,7.706082258E0
8.423360733E0,6.615253091E-1,-4.559721947E0,6.524869919E0,7.987653437E0
8.426116490E0,5.104752779E-1,-4.700721741E0,6.840769768E0,8.315858399E0
8.428872247E0,3.885253072E-1,-4.838721752E0,7.128769875E0,8.624589268E0
8.431628004E0,3.114252687E-1,-4.982721806E0,7.358869553E0,8.892551005E0
8.432036775E0,2.804540992E-1,-5.096585751E0,7.498101234E0,9.070576770E0
8.434500390E0,2.811263502E-1,-5.195343494E0,7.547441483E0,9.167033270E0
8.436961621E0,3.161363304E-1,-5.283185959E0,7.498530388E0,9.178232620E0
8.439425236E0,3.939054906E-1,-5.364367008E0,7.368359566E0,9.122736301E0
8.441886467E0,3.937543929E-1,-5.377717495E0,7.144318581E0,8.950763987E0
8.444350082E0,3.706852496E-1,-5.406280041E0,6.842980385E0,8.728782961E0
8.446811313E0,2.964418828E-1,-5.411705971E0,6.456426620E0,8.429702486E0
8.449274852E0,2.547645271E-1,-5.472830296E0,6.023242950E0,8.142249815E0
8.451736082E0,1.346942186E-1,-5.464843273E0,5.584769249E0,7.814876973E0
8.454199674E0,7.880291343E-2,-5.504824162E0,5.166131020E0,7.549715800E0
8.456660905E0,7.504595816E-2,-5.524959564E0,4.818151474E0,7.331124996E0
8.461129212E0,5.404596031E-2,-5.511009216E0,4.500151634E0,7.115160453E0
8.461710751E0,8.198943734E-2,-5.562549114E0,4.240114212E0,6.994801173E0
8.464049366E0,1.735709459E-1,-5.628744602E0,4.045371056E0,6.933824316E0
8.466510607E0,2.399834692E-1,-5.724477291E0,3.904256821E0,6.933285920E0
8.468974222E0,3.306500018E-1,-5.891905785E0,3.816498756E0,7.027769629E0
8.471435453E0,3.638375998E-1,-6.020859718E0,3.679311752E0,7.065441566E0
8.473899068E0,4.002647996E-1,-6.141911507E0,3.640765190E0,7.151115999E0
8.476360222E0,4.300683737E-1,-6.296640396E0,3.544851303E0,7.238688406E0
8.478823924E0,4.569487572E-1,-6.460815907E0,3.478043556E0,7.351716216E0
8.481285077E0,4.845705926E-1,-6.586103916E0,3.394365311E0,7.425179413E0
8.483748693E0,5.414834023E-1,-6.737324238E0,3.333401680E0,7.536332591E0
8.486209924E0,6.446180344E-1,-6.848429680E0,3.248846054E0,7.607333447E0
8.488673539E0,7.738360167E-1,-7.064657211E0,3.201644897E0,7.794788884E0
8.491134761E0,8.862082362E-1,-7.247241020E0,3.166926384E0,7.958472854E0
8.493598376E0,9.318822026E-1,-7.434443474E0,3.169935226E0,8.135591161E0
8.496059607E0,9.743471146E-1,-7.613803864E0,3.223635674E0,8.325334139E0
8.498523222E0,9.751029611E-1,-7.821329594E0,3.322152138E0,8.553403838E0
8.500984376E0,1.003843904E0,-7.997925758E0,3.461297989E0,8.772405758E0
8.503447992E0,1.072158337E0,-8.244207382E0,3.634299278E0,9.073291029E0
8.505909222E0,1.156173944E0,-8.502358437E0,3.796963692E0,9.383164202E0
8.508372838E0,1.266538620E0,-8.753648758E0,4.007033348E0,9.710139181E0
8.510834068E0,1.377868891E0,-9.007003784E0,4.192908287E0,1.003021035E1
8.513297684E0,1.424844146E0,-9.277675629E0,4.380368233E0,1.035823690E1
8.515758924E0,1.402410984E0,-9.459619522E0,4.593285561E0,1.060893163E1
8.518222539E0,1.314269781E0,-9.642390251E0,4.813590050E0,1.085696293E1
8.520683770E0,1.155207038E0,-9.771787643E0,5.051094055E0,1.106055551E1
8.523147385E0,9.576009512E-1,-9.929862976E0,5.278784752E0,1.128648514E1
8.525608539E0,7.250421047E-1,-1.001613140E1,5.491931915E0,1.144595520E1
8.528072236E0,5.182243586E-1,-1.013462639E1,5.662769318E0,1.162093649E1
8.530533390E0,3.390581906E-1,-1.019036674E1,5.772247314E0,1.171654275E1
8.532997006E0,2.015423626E-1,-1.023115158E1,5.872859001E0,1.179862513E1
8.535458236E0,1.035246849E-1,-1.027800560E1,5.854277611E0,1.182880733E1
8.537921852E0,7.779002190E-2,-1.037846756E1,5.781878471E0,1.188060431E1
8.540383069E0,5.884544551E-2,-1.045795631E1,5.663003922E0,1.189293599E1
8.542846684E0,1.601723582E-2,-1.053097725E1,5.524668694E0,1.189216980E1
8.545307915E0,-3.706596047E-2,-1.053283501E1,5.358399391E0,1.181754760E1
8.547771530E0,-3.894888610E-2,-1.059278107E1,5.197074890E0,1.179907264E1
8.550232684E0,-5.956776440E-3,-1.057267952E1,4.991179466E0,1.169159785E1
8.552696361E0,2.498287708E-2,-1.055147552E1,4.805018425E0,1.159407012E1
8.555157515E0,7.693905383E-2,-1.043382645E1,4.541120529E0,1.137947405E1
8.557621131E0,3.007442951E-1,-1.037821674E1,4.268681526E0,1.122583947E1
8.560082361E0,5.649932623E-1,-1.017163086E1,3.916860580E0,1.091435241E1
8.562545977E0,8.194867373E-1,-1.007093620E1,3.566440582E0,1.071516742E1
8.565007212E0,8.098091483E-1,-9.943134308E0,3.124327660E0,1.045385738E1
8.567470828E0,7.735915184E-1,-9.923048019E0,2.730134010E0,1.032080218E1
8.569932059E0,6.083875299E-1,-9.825086594E0,2.281479836E0,1.010483113E1
8.572395674E0,5.159898400E-1,-9.797445297E0,1.832562447E0,9.980704634E0
8.574856905E0,4.922952950E-1,-9.672571182E0,1.329069138E0,9.775858668E0
8.577320520E0,4.783150852E-1,-9.535051346E0,7.984800339E-1,9.580373680E0
8.579781674E0,4.608191550E-1,-9.320634842E0,2.228078842E-1,9.334678972E0
8.582245289E0,5.252541900E-1,-9.195914268E0,-2.886314392E-1,9.215423989E0
8.584706520E0,5.315118432E-1,-9.005662918E0,-8.312449455E-1,9.059549525E0
8.587170136E0,5.713713765E-1,-8.866075516E0,-1.314964771E0,8.981252287E0
8.589631356E0,6.324670911E-1,-8.656480789E0,-1.795677185E0,8.863358891E0
8.592094972E0,7.044024467E-1,-8.486310959E0,-2.191390991E0,8.792943249E0
8.594556203E0,7.729120255E-1,-8.246189117E0,-2.674261570E0,8.703373076E0
8.597019818E0,7.621785402E-1,-8.110548973E0,-2.998211384E0,8.680506453E0
8.599481049E0,7.280213833E-1,-7.894074440E0,-3.358292103E0,8.609561676E0
8.601944678E0,6.080329418E-1,-7.733208656E0,-3.636265755E0,8.567067691E0
8.604405832E0,5.068277121E-1,-7.582396507E0,-3.924798489E0,8.552990956E0
8.606869447E0,3.547889590E-1,-7.486988544E0,-4.136185169E0,8.560893670E0
8.609330678E0,2.107658684E-1,-7.359461308E0,-4.404553413E0,8.579404627E0
8.611794293E0,9.376432747E-2,-7.318368912E0,-4.542843819E0,8.614217622E0
8.614255529E0,-3.276906908E-3,-7.220084190E0,-4.696070671E0,8.612938302E0
8.616719145E0,-1.813254505E-2,-7.100990772E0,-4.753798008E0,8.545349275E0
8.619180375E0,-3.522115201E-2,-6.990787983E0,-4.824921608E0,8.494246622E0
8.621643991E0,-1.823128462E-1,-7.040802002E0,-4.841207504E0,8.546544384E0
8.624105222E0,-4.263140559E-1,-7.011620522E0,-4.901370049E0,8.565511915E0
8.626568861E0,-6.136416197E-1,-7.055879593E0,-4.905177116E0,8.615262933E0
8.629030015E0,-7.115101218E-1,-7.072583675E0,-4.870398521E0,8.616755089E0
8.631493630E0,-7.787802815E-1,-7.092350960E0,-4.729779243E0,8.560300962E0
8.633954861E0,-8.236668706E-1,-7.113035202E0,-4.565001488E0,8.491933554E0
8.636418476E0,-8.150515556E-1,-7.164128304E0,-4.331370831E0,8.411291022E0
8.638879698E0,-7.649627328E-1,-7.168635845E0,-4.111786366E0,8.299475585E0
8.641343314E0,-6.887167692E-1,-7.219882011E0,-3.910617352E0,8.239778827E0
8.643804544E0,-5.544849634E-1,-7.224242687E0,-3.714090824E0,8.141965772E0
8.646268160E0,-3.894447684E-1,-7.299875259E0,-3.504732609E0,8.106972104E0
8.648729391E0,-2.522509694E-1,-7.301166534E0,-3.282271385E0,8.008992993E0
8.651193030E0,-1.217955649E-1,-7.327249527E0,-3.102995396E0,7.958140500E0
8.653654184E0,3.618015349E-2,-7.367230415E0,-3.041608334E0,7.970493978E0
8.656117876E0,2.109347135E-1,-7.415162563E0,-3.019245148E0,8.009055535E0
8.658550356E0,4.125732780E-1,-7.413599968E0,-3.029162884E0,8.019196280E0
8.660982877E0,5.345232487E-1,-7.351500034E0,-3.087063313E0,7.991259460E0
8.663503880E0,6.423876882E-1,-7.245645523E0,-3.103753090E0,7.908560187E0
8.665967495E0,7.614042163E-1,-7.154190063E0,-3.137108326E0,7.848797392E0
8.668428726E0,8.263387680E-1,-7.048466682E0,-3.204556465E0,7.786713072E0
8.670892342E0,8.413054347E-1,-6.982447624E0,-3.251614571E0,7.748249285E0
8.673353572E0,9.030959010E-1,-6.914955139E0,-3.369067669E0,7.744856599E0
8.675817199E0,9.546760321E-1,-6.857694626E0,-3.538382530E0,7.775572830E0
8.678278430E0,9.545468688E-1,-6.800284386E0,-3.735799789E0,7.817367045E0
8.680742045E0,9.531159401E-1,-6.742575645E0,-3.931889534E0,7.863237987E0
8.683203199E0,9.410258532E-1,-6.656216621E0,-4.172092438E0,7.911833206E0
8.685666814E0,9.007906318E-1,-6.557820320E0,-4.408579826E0,7.953113051E0
8.688128045E0,8.287417889E-1,-6.420733452E0,-4.707636833E0,8.004653369E0
8.690591660E0,7.683030367E-1,-6.307682514E0,-4.973560333E0,8.069290591E0
8.693052891E0,7.112779021E-1,-6.142616272E0,-5.218563557E0,8.091418696E0
8.695516507E0,6.511960030E-1,-6.016700268E0,-5.410688877E0,8.117899511E0
8.697977737E0,6.441304684E-1,-5.803667068E0,-5.580665588E0,8.077207680E0
8.700441353E0,6.595238447E-1,-5.612334251E0,-5.704497814E0,8.029605393E0
8.702902583E0,6.235110164E-1,-5.399318695E0,-5.835610867E0,7.974695138E0
8.705366199E0,5.503566265E-1,-5.200173378E0,-5.915565014E0,7.895480037E0
8.707827353E0,4.573495984E-1,-5.010271072E0,-6.066617966E0,7.881360188E0
8.710290968E0,3.459330201E-1,-4.836836338E0,-6.174167156E0,7.850795851E0
8.712752184E0,1.869356483E-1,-4.649794579E0,-6.254111290E0,7.795475777E0
8.715215799E0,-3.196832538E-2,-4.467888832E0,-6.324454308E0,7.743498878E0
8.717677030E0,-2.419449687E-1,-4.237965584E0,-6.369432449E0,7.654316389E0
8.720140645E0,-4.990314841E-1,-4.019725800E0,-6.390608311E0,7.566181501E0
8.722601876E0,-7.020657063E-1,-3.796732426E0,-6.356510162E0,7.437290825E0
8.725065492E0,-8.013346195E-1,-3.649731636E0,-6.329057217E0,7.349805674E0
8.727526722E0,-8.441388607E-1,-3.507764578E0,-6.273936272E0,7.237351663E0
8.729990338E0,-8.654059172E-1,-3.372300863E0,-6.203506947E0,7.113707820E0
8.732451492E0,-8.862862587E-1,-3.286307096E0,-6.112364769E0,6.996164716E0
8.734915107E0,-9.172596335E-1,-3.198608875E0,-5.993829250E0,6.855541777E0
8.737376358E0,-9.070643187E-1,-3.115787029E0,-5.851668358E0,6.691256762E0
8.739839973E0,-9.151728153E-1,-3.058984518E0,-5.619843960E0,6.463557356E0
8.742301204E0,-9.220369458E-1,-2.985169888E0,-5.336675167E0,6.183970668E0
8.744764819E0,-9.586156011E-1,-2.922574997E0,-5.053188324E0,5.915665704E0
8.747226050E0,-1.073222160E0,-2.793727160E0,-4.761153221E0,5.623637368E0
8.749689666E0,-1.224153280E0,-2.679225683E0,-4.485427856E0,5.366177836E0
8.752150896E0,-1.394103289E0,-2.565225840E0,-4.251428127E0,5.157378085E0
8.754614512E0,-1.575727820E0,-2.436346769E0,-4.058992386E0,4.989401060E0
8.757075666E0,-1.658886671E0,-2.314640760E0,-3.958706856E0,4.876558910E0
8.759539281E0,-1.662194490E0,-2.260348797E0,-3.933838129E0,4.831888827E0
8.762000512E0,-1.536465287E0,-2.241724014E0,-3.993580580E0,4.830604308E0
8.764464127E0,-1.390916348E0,-2.249629021E0,-4.102501392E0,4.881188041E0
8.766925358E0,-1.184442401E0,-2.275845289E0,-4.193310738E0,4.915916041E0
8.769388973E0,-9.863356352E-1,-2.319879532E0,-4.276010513E0,4.963765198E0
8.771850204E0,-8.908667564E-1,-2.342171431E0,-4.268895149E0,4.950038018E0
8.774313804E0,-8.022446632E-1,-2.348836184E0,-4.255922318E0,4.926814660E0
8.776775035E0,-7.678503990E-1,-2.279042721E0,-4.181745529E0,4.823963684E0
8.779238651E0,-7.174594402E-1,-2.166944027E0,-4.053340912E0,4.651877794E0
8.781699881E0,-6.810654402E-1,-1.992247105E0,-3.940081120E0,4.467341255E0
8.784163420E0,-6.082369089E-1,-1.826413155E0,-3.773308992E0,4.235988421E0
8.786624642E0,-5.028307438E-1,-1.649923325E0,-3.647916079E0,4.035142804E0
8.789088257E0,-3.921081424E-1,-1.481079102E0,-3.535169840E0,3.852891109E0
8.791549488E0,-2.717796266E-1,-1.318768978E0,-3.445586681E0,3.699335530E0
8.794013103E0,-1.243961155E-1,-1.189846992E0,-3.393167496E0,3.597887702E0
8.796474334E0,2.870032191E-2,-1.042811394E0,-3.392313004E0,3.549093803E0
8.798937934E0,1.509536207E-1,-8.798952103E-1,-3.427159786E0,3.541528876E0
8.801399165E0,2.297410965E-1,-6.994194984E-1,-3.504827261E0,3.581310198E0
8.803862780E0,2.877367139E-1,-5.197610855E-1,-3.663895845E0,3.711748479E0
8.806324011E0,3.064286113E-1,-3.427314758E-1,-3.849209309E0,3.876567510E0
8.808787627E0,4.084256291E-1,-1.928892136E-1,-4.044808388E0,4.069949955E0
8.811248776E0,5.059126616E-1,-4.256629944E-2,-4.270562172E0,4.300634927E0
8.813712391E0,6.523975730E-1,6.935882568E-2,-4.497358322E0,4.544960409E0
8.816173622E0,8.115894794E-1,2.031788826E-1,-4.786660194E0,4.859225757E0
8.818637237E0,9.478183985E-1,3.649926186E-1,-5.096507072E0,5.196726245E0
8.821098468E0,1.065587163E0,5.614895821E-1,-5.418823719E0,5.551071703E0
8.823562079E0,1.221935153E0,7.417287827E-1,-5.718235016E0,5.894191955E0
8.826023310E0,1.329919219E0,9.332308769E-1,-5.994752407E0,6.211011304E0
8.828486925E0,1.403929353E0,1.116058826E0,-6.184692860E0,6.439489941E0
8.830948156E0,1.417720675E0,1.353110790E0,-6.307142258E0,6.604610828E0
8.833411772E0,1.380795956E0,1.598311901E0,-6.308807373E0,6.652987966E0
8.835872925E0,1.366327047E0,1.783454895E0,-6.326079845E0,6.713184578E0
8.838336541E0,1.250721097E0,1.917036057E0,-6.321003437E0,6.722679150E0
8.840797772E0,1.124197245E0,1.988067627E0,-6.265597820E0,6.668879095E0
8.843261387E0,1.053254366E0,2.010951996E0,-6.146396637E0,6.552210643E0
8.845722618E0,9.985681772E-1,2.030207157E0,-5.878249168E0,6.298626262E0
8.848186233E0,1.005545974E0,2.058022499E0,-5.606766701E0,6.056600709E0
8.850647464E0,9.879377484E-1,2.050917149E0,-5.250090599E0,5.722388788E0
8.853111079E0,9.177120924E-1,2.104024887E0,-4.937879562E0,5.445343954E0
8.855572310E0,7.827803493E-1,2.116955280E0,-4.640754700E0,5.160508591E0
8.858006029E0,6.210221052E-1,2.157759666E0,-4.391177177E0,4.931940007E0
8.860439776E0,4.279721379E-1,2.279859543E0,-4.185227394E0,4.785086000E0
8.862960699E0,2.934960723E-1,2.375931740E0,-3.961789131E0,4.628926949E0
8.865421929E0,1.549068987E-1,2.452272892E0,-3.686056376E0,4.429971793E0
8.867885545E0,4.600557685E-2,2.593333721E0,-3.468055725E0,4.330693572E0
8.870346776E0,-1.608937979E-3,2.737771034E0,-3.251788855E0,4.250826223E0
8.872810381E0,4.386970401E-2,2.862188816E0,-3.068703651E0,4.196545183E0
8.875271612E0,6.539151073E-2,2.953040123E0,-2.892316818E0,4.134031760E0
8.877735227E0,1.388894022E-1,3.070797920E0,-2.781541348E0,4.145607603E0
8.880196458E0,2.435681224E-1,3.183589935E0,-2.700114727E0,4.181529606E0
8.882660073E0,3.265829086E-1,3.292558193E0,-2.740313530E0,4.296151079E0
8.885121222E0,4.085145891E-1,3.368137360E0,-2.844843388E0,4.427681938E0
8.887584838E0,5.451286435E-1,3.503937721E0,-3.005936861E0,4.648698872E0
8.890046068E0,6.790742874E-1,3.593348026E0,-3.235281229E0,4.882656711E0
8.892509684E0,7.868843079E-1,3.702496052E0,-3.506706476E0,5.159908356E0
8.894970915E0,9.099373817E-1,3.798881531E0,-3.791865587E0,5.444054698E0
8.897434525E0,9.719975591E-1,3.926727772E0,-4.058237076E0,5.730031275E0
8.899895756E0,1.029786587E0,4.004045010E0,-4.280147552E0,5.950840270E0
8.902359371E0,9.883714914E-1,4.091788769E0,-4.494622231E0,6.158022615E0
8.904820602E0,9.028373957E-1,4.115422726E0,-4.704851151E0,6.315650713E0
8.907284217E0,7.411987185E-1,4.128491879E0,-4.957859039E0,6.494165611E0
8.909745381E0,5.591321588E-1,4.133422375E0,-5.235081196E0,6.693570380E0
8.912208997E0,3.841398656E-1,4.154119015E0,-5.578967094E0,6.966286103E0
8.914670227E0,2.086277902E-1,4.113745213E0,-5.891582489E0,7.188683430E0
8.917133843E0,7.854318619E-2,4.079934597E0,-6.174366951E0,7.401002810E0
8.919595073E0,-1.374164224E-2,3.998923779E0,-6.365029335E0,7.516992660E0
8.922058689E0,-4.327321053E-2,3.946632862E0,-6.519563198E0,7.621186772E0
8.924519920E0,-1.037937403E-1,3.799056053E0,-6.521357536E0,7.547960264E0
8.926983535E0,-1.086468697E-1,3.660383701E0,-6.467727661E0,7.432476982E0
8.929444766E0,-1.613294780E-1,3.519770622E0,-6.295981884E0,7.214859688E0
8.931908381E0,-1.849085689E-1,3.389782429E0,-6.121985912E0,7.000251967E0
8.934369611E0,-2.599054873E-1,3.154371738E0,-5.866641521E0,6.665965397E0
8.936833226E0,-3.127185106E-1,3.013328075E0,-5.640229225E0,6.402353057E0
8.939294380E0,-4.189077020E-1,2.737937927E0,-5.378586769E0,6.049874659E0
8.941757996E0,-5.156501532E-1,2.574578285E0,-5.160794258E0,5.790349368E0
8.944219226E0,-6.090014577E-1,2.248846531E0,-4.842882633E0,5.374170233E0
8.946682842E0,-7.193742394E-1,2.042812347E0,-4.635925293E0,5.116872571E0
8.949144073E0,-8.265065551E-1,1.820841789E0,-4.322654724E0,4.762764089E0
8.951607688E0,-9.139080048E-1,1.640812397E0,-4.049215794E0,4.463590674E0
8.954068919E0,-9.723372459E-1,1.414457798E0,-3.627563000E0,4.013146384E0
8.956532534E0,-1.010577202E0,1.296919346E0,-3.201338291E0,3.598865505E0
8.958993756E0,-9.842773676E-1,1.140234947E0,-2.617827177E0,3.020257737E0
8.961457294E0,-9.280006289E-1,9.909200668E-1,-2.019683838E0,2.433563344E0
8.963918525E0,-8.117256761E-1,8.004274368E-1,-1.257323265E0,1.697187216E0
8.966382140E0,-7.101988792E-1,7.126970291E-1,-6.065030098E-1,1.174804411E0
8.968843371E0,-6.071488857E-1,5.757470131E-1,8.739662170E-2,8.412803112E-1
8.971306992E0,-5.682244301E-1,5.198569298E-1,6.527881622E-1,1.009585368E0
8.973768222E0,-6.356177330E-1,4.646921158E-1,1.288167477E0,1.509743062E0
8.976231838E0,-6.995630860E-1,4.910502434E-1,1.839210510E0,2.028106051E0
8.978693069E0,-8.006919622E-1,4.243946075E-1,2.454983711E0,2.616899582E0
8.981156684E0,-9.334114194E-1,5.186586380E-1,2.966927052E0,3.153239571E0
8.983617924E0,-1.001061440E0,4.987077713E-1,3.470008373E0,3.645790937E0
8.986081539E0,-9.500604868E-1,5.157132149E-1,3.885109901E0,4.032698104E0
8.988542693E0,-8.425865769E-1,5.361289978E-1,4.107673168E0,4.227335485E0
8.991006308E0,-6.363379359E-1,5.033130646E-1,4.269730091E0,4.346129895E0
8.993467539E0,-3.941368461E-1,4.092950821E-1,4.396867752E0,4.433431216E0
8.995931160E0,-1.351943016E-1,3.757934570E-1,4.420684338E0,4.438687670E0
8.998392390E0,1.274140477E-1,2.889084816E-1,4.461787701E0,4.472946673E0
9.000856006E0,2.825655341E-1,2.751827240E-1,4.457517624E0,4.474933763E0
9.003317237E0,4.378831387E-1,2.052826881E-1,4.531601906E0,4.557334578E0
9.005780852E0,5.562024117E-1,2.388916016E-1,4.569987297E0,4.609903927E0
9.008242083E0,6.243811846E-1,2.807474136E-1,4.700179577E0,4.749774629E0
9.010705698E0,6.891325116E-1,3.675551414E-1,4.742998123E0,4.806873370E0
9.013166852E0,7.283334732E-1,4.482126236E-1,4.836346626E0,4.911375866E0
9.015630467E0,7.448201180E-1,5.692367554E-1,4.814358711E0,4.904776987E0
9.018091698E0,8.058801889E-1,6.288871765E-1,4.804966927E0,4.912499275E0
9.020555313E0,8.368669152E-1,7.073264122E-1,4.716649055E0,4.842255177E0
9.023016544E0,8.988854885E-1,7.398958206E-1,4.679296970E0,4.821956147E0
9.025480160E0,9.342094660E-1,7.356495857E-1,4.602020741E0,4.753159216E0
9.027941390E0,9.451520443E-1,6.752743721E-1,4.571690559E0,4.716954784E0
9.030405006E0,9.072420001E-1,6.512002945E-1,4.514322758E0,4.650404265E0
9.032866251E0,8.252670765E-1,5.999069214E-1,4.447950363E0,4.563465404E0
9.035329866E0,6.859247684E-1,6.497688293E-1,4.335110664E0,4.436876919E0
9.037791020E0,5.752472878E-1,7.284407616E-1,4.247692108E0,4.347921760E0
9.040254635E0,4.288033247E-1,8.808169365E-1,4.118913651E0,4.233811572E0
9.042715866E0,3.062868118E-1,1.018037319E0,4.062778473E0,4.199569087E0
9.045179481E0,1.411236078E-1,1.194235325E0,4.087700844E0,4.260916811E0
9.047640712E0,7.109764963E-2,1.288331985E0,4.213868141E0,4.406987508E0
9.050104328E0,-5.897556990E-2,1.356730461E0,4.364517212E0,4.570908679E0
9.052565558E0,-6.600043178E-2,1.331842899E0,4.526576519E0,4.718904168E0
9.055029174E0,-1.839979887E-1,1.366272926E0,4.625005245E0,4.826098889E0
9.057461673E0,-2.679398358E-1,1.339468956E0,4.699473858E0,4.893978277E0
9.059894232E0,-3.129398227E-1,1.229518890E0,4.775523663E0,4.941181467E0
9.062415232E0,-3.315648139E-1,1.096763611E0,4.868501186E0,5.001512716E0
9.064878770E0,-2.668687403E-1,9.627590179E-1,5.015195847E0,5.113737697E0
9.067340001E0,-1.327907145E-1,8.160538673E-1,5.172119617E0,5.237785661E0
9.069803616E0,-5.506330729E-2,7.665991783E-1,5.337938309E0,5.392985412E0
9.072264847E0,1.396562904E-2,6.940040588E-1,5.549916267E0,5.593157181E0
9.074728462E0,1.607984900E-1,6.361331940E-1,5.823866844E0,5.860712125E0
9.077189693E0,4.027138054E-1,4.604959488E-1,6.181804657E0,6.211999979E0
9.079653309E0,6.042831540E-1,4.062466621E-1,6.542560577E0,6.582954761E0
9.082114539E0,8.598418236E-1,2.995100021E-1,6.963586807E0,7.022860915E0
9.084578160E0,1.105627894E0,2.062058449E-1,7.325529575E0,7.411364075E0
9.087039314E0,1.366188169E0,6.127214432E-2,7.798689365E0,7.917687807E0
9.089503006E0,1.586293459E0,-1.907587051E-2,8.277490616E0,8.428139873E0
9.091964160E0,1.846843362E0,-1.191644669E-1,8.810771942E0,9.003040197E0
9.094427775E0,2.088816643E0,-1.767339706E-1,9.289085388E0,9.522683299E0
9.096888996E0,2.258347988E0,-2.879118919E-1,9.832525253E0,1.009264989E1
9.099352611E0,2.407581568E0,-3.656291962E-1,1.036068153E1,1.064301910E1
9.101813842E0,2.481331348E0,-4.578819275E-1,1.089611340E1,1.118445118E1
9.104277458E0,2.518856049E0,-4.759221077E-1,1.134542561E1,1.163141521E1
9.106738688E0,2.492612839E0,-5.162053108E-1,1.163686657E1,1.191202125E1
9.109202304E0,2.483945131E0,-5.763387680E-1,1.178462410E1,1.205734278E1
9.111663534E0,2.415717602E0,-6.466202736E-1,1.178611374E1,1.204849727E1
9.114127150E0,2.229783535E0,-6.614885330E-1,1.161654186E1,1.184709021E1
9.116588304E0,2.068562984E0,-7.327432632E-1,1.132007980E1,1.153083138E1
9.119051919E0,1.898957253E0,-8.764772415E-1,1.092866611E1,1.112699394E1
9.121513136E0,1.736668944E0,-1.021505833E0,1.050008297E1,1.069164326E1
9.123976751E0,1.500231504E0,-1.097130299E0,1.007850647E1,1.024844779E1
9.126437982E0,1.116002321E0,-1.087018967E0,9.665690422E0,9.790436290E0
